OrderNumber,OrderDate,CustomerCode,CustomerName,Customer Type,CurrencyCode,WarehouseCode,DeliveryName,DeliveryStreetAddress,DeliveryStreetAddress2,DeliverySuburb,DeliveryCity,DeliveryRegion,DeliveryCountry,DeliveryPostCode,DeliveryMethod,ExchangeRate,TaxRate,OrderStatus,RequiredDate,QuoteExpiryDate,CompletedDate,LastModifiedOn,SubTotal,TaxTotal,Total,CustomerRef,Order Comments,ProductCode,ProductDescription,OrderQuantity,UnitPrice,DiscountedUnitPrice,DiscountRate,AverageLandedPriceAtTimeOfSale,Volume,LineTax,LineTotal,Line Comments,Charge
SO-00000114,16/02/2019,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,16/02/2019,,16/02/2019 6:15:47 AM,16/02/2019 6:15:47 AM,19980.000,2997.000,22977.000,,,CHAIR,Lounge Chair,20.0000,999.0000,999.0000,0.0000,489.12300000000000,,2997.0000000000,19980.00000000,,FALSE
SO-00000115,19/02/2019,FRANCK,Franck & Co.,Cash,USD,MAIN,,,,,,,,,,0.672500,0.150000,Completed,19/02/2019,,19/02/2019 6:15:47 AM,19/02/2019 6:15:47 AM,2087.080,313.070,2400.150,,,SCREWS,Box of Screws,30.0000,4.9900,4.9900,0.0000,0.00000000000000,,22.4600000000,149.70000000,,FALSE
SO-00000115,19/02/2019,FRANCK,Franck & Co.,Cash,USD,MAIN,,,,,,,,,,0.672500,0.150000,Completed,19/02/2019,,19/02/2019 6:15:47 AM,19/02/2019 6:15:47 AM,2087.080,313.070,2400.150,,,DINING, Dining Table,12.0000,99.9900,99.9900,0.0000,40.42938650306748,,179.9800000000,1199.88000000,,FALSE
SO-00000115,19/02/2019,FRANCK,Franck & Co.,Cash,USD,MAIN,,,,,,,,,,0.672500,0.150000,Completed,19/02/2019,,19/02/2019 6:15:47 AM,19/02/2019 6:15:47 AM,2087.080,313.070,2400.150,,,STAIN,Dark Wood Stain,5.0000,147.5000,147.5000,0.0000,80.82230000000000,,110.6300000000,737.50000000,,FALSE
SO-00000116,23/02/2019,LMH001,LMH Industries,Wholesale,NZD,MAIN,,,,,,,,,,1.000000,0.000000,Completed,23/02/2019,,23/02/2019 6:15:47 AM,23/02/2019 6:15:47 AM,10194.000,0.000,10194.000,,,SIDE,Bookshelf Side,6.0000,1699.0000,1699.0000,0.0000,804.39019354838710,,0.0000000000,10194.00000000,,FALSE
SO-00000117,26/02/2019,GBRO,Griffin Brothers Fabrication Ltd.,Wholesale,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,26/02/2019,,26/02/2019 6:15:47 AM,26/02/2019 6:15:47 AM,19999.920,2999.990,22999.910,,,BOOKSHELF,Wooden Bookshelf,8.0000,2499.9900,2499.9900,0.0000,1774.73222093023256,,2999.9900000000,19999.92000000,,FALSE
SO-00000118,01/03/2019,WADE,Wade's Apparel & Accessories,Cash,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,01/03/2019,,01/03/2019 6:15:47 AM,01/03/2019 6:15:47 AM,9999.960,1499.990,11499.950,,,BOOKSHELF,Wooden Bookshelf,4.0000,2499.9900,2499.9900,0.0000,1774.93449367088608,,1499.9900000000,9999.96000000,,FALSE
SO-00000119,03/03/2019,MATSUP,Matt's Supplies Ltd.,On Account,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,03/03/2019,,03/03/2019 6:15:47 AM,03/03/2019 6:15:47 AM,3123.750,468.560,3592.310,,,SHELF,Bookshelf Shelf,25.0000,124.9500,124.9500,0.0000,86.30000000000000,,468.5600000000,3123.75000000,,FALSE
SO-00000120,06/03/2019,LMH001,LMH Industries,Wholesale,NZD,MAIN,,,,,,,,,,1.000000,0.000000,Completed,06/03/2019,,06/03/2019 6:15:47 AM,06/03/2019 6:15:47 AM,1770.000,0.000,1770.000,,,STAIN,Dark Wood Stain,12.0000,147.5000,147.5000,0.0000,80.82230275229358,,0.0000000000,1770.00000000,,FALSE
SO-00000121,08/03/2019,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,08/03/2019,,08/03/2019 6:15:47 AM,08/03/2019 6:15:47 AM,16990.000,2548.500,19538.500,,,SIDE,Bookshelf Side,10.0000,1699.0000,1699.0000,0.0000,804.39020000000000,,2548.5000000000,16990.00000000,,FALSE
SO-00000122,11/03/2019,SIREEN,The House of Sireen,Cash,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,11/03/2019,,11/03/2019 6:15:47 AM,11/03/2019 6:15:47 AM,19980.000,2997.000,22977.000,,,CHAIR,Lounge Chair,20.0000,999.0000,999.0000,0.0000,489.12300000000000,,2997.0000000000,19980.00000000,,FALSE
SO-00000123,12/03/2019,GAR123,Garrick Inc.,Cash,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,12/03/2019,,12/03/2019 6:15:47 AM,12/03/2019 6:15:47 AM,4163.500,624.530,4788.030,,,SHELF,Bookshelf Shelf,30.0000,124.9500,124.9500,0.0000,86.30000000000000,,562.2800000000,3748.50000000,,FALSE
SO-00000123,12/03/2019,GAR123,Garrick Inc.,Cash,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,12/03/2019,,12/03/2019 6:15:47 AM,12/03/2019 6:15:47 AM,4163.500,624.530,4788.030,,,STAIN,Dark Wood Stain,2.0000,147.5000,147.5000,0.0000,80.82229896907216,,44.2500000000,295.00000000,,FALSE
SO-00000123,12/03/2019,GAR123,Garrick Inc.,Cash,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,12/03/2019,,12/03/2019 6:15:47 AM,12/03/2019 6:15:47 AM,4163.500,624.530,4788.030,,,COUCH2,2-Seater Couch,10.0000,12.0000,12.0000,0.0000,8.50000000000000,,18.0000000000,120.00000000,,FALSE
SO-00000124,31/01/2019,PTECH,PivacTech,On Account,GBP,MAIN,,,,,,,,,,0.444400,0.000000,Completed,29/03/2019,29/04/2019 4:49:57 AM,29/03/2019 4:55:19 AM,29/03/2019 4:55:19 AM,4999.980,0.000,4999.980,,,BOOKSHELF,Wooden Bookshelf,2.0000,2499.9900,2499.9900,0.0000,1774.93449333333333,,0.0000000000,4999.98000000,,FALSE
SO-00000125,31/01/2019,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,0.989200,0.000000,Completed,31/01/2019,29/04/2019 5:06:13 AM,29/03/2019 5:11:06 AM,29/03/2019 5:11:06 AM,299.970,0.000,299.970,123,,DINING, Dining Table,3.0000,99.9900,99.9900,0.0000,40.42938410596026,,0.0000000000,299.97000000,,FALSE
SO-00000126,28/02/2019,PTECH,PivacTech,On Account,GBP,MAIN,,,,,,,,,,0.444400,0.000000,Completed,28/02/2019,29/04/2019 5:22:26 AM,29/03/2019 5:32:50 AM,29/03/2019 5:32:50 AM,925.000,0.000,925.000,,,COUCH3,3-Seater Couch,5.0000,185.0000,185.0000,0.0000,67.80000000000000,,0.0000000000,925.00000000,,FALSE
SO-00000127,29/03/2019,LMH001,LMH Industries,Wholesale,NZD,MAIN,,,,,,,,,,0.989200,0.000000,Completed,29/03/2019,29/04/2019 9:28:32 AM,29/03/2019 9:29:36 AM,29/03/2019 9:29:36 AM,180.000,0.000,180.000,,,COUCH2,2-Seater Couch,15.0000,12.0000,12.0000,0.0000,8.50000000000000,,0.0000000000,180.00000000,,FALSE
SO-00000128,23/01/2019,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,0.989200,0.000000,Completed,25/01/2019,29/04/2019 9:37:43 AM,29/03/2019 9:39:00 AM,29/03/2019 9:39:00 AM,2507.500,0.000,2507.500,,,STAIN,Dark Wood Stain,17.0000,147.5000,147.5000,0.0000,80.82229473684211,,0.0000000000,2507.50000000,,FALSE
