"district_hospital_uuid","district_hospital_name","health_center_uuid","health_center_name","clinic_uuid","clinic_name","period_start","period_start_epoch","facility_join_field","count_population_female_btwn_15_and_49","count_fp_screened","count_fp_referrals","percent_fp_referrals","count_successful_fp_referrals","percent_successful_fp_referrals","count_wcba_screen_fp","count_wcba_using_modern_fp","percent_wcba_screen_fp","percent_wcba_using_modern_fp","count_art_wcba_using_implant","count_art_wcba_using_condom","count_wcba_using_depo","count_wcba_using_injectibles","count_wcba_using_pills","count_wcba_using_tube_ligation","count_wcba_using_iucd","count_wcba_using_implant","count_pregnancies_registered","count_pregnancies_visited","percent_pregnancies_visited","count_anc_danger_signs_bleeding","count_anc_danger_signs_swelling","count_anc_danger_signs_fever","count_anc_danger_signs_headaches_dizziness_blurry_vision","count_anc_danger_signs_lower_abdominal_pain","count_anc_danger_signs_convulsions","count_pregnancies_registered_first_trimester","percent_pregnancies_registered_first_trimester","count_births_registered","count_births_with_gte_4_anc_visits","percent_births_with_gte_4_anc_visits","count_births_at_home","count_births_enroute_facility","percent_births_at_home","percent_births_enroute_facility","count_pnc_danger_signs_convulsions","count_pnc_danger_signs_vaginal_bleeding","count_pnc_danger_signs_foul_vaginal_discharge","count_pnc_danger_signs_headache","count_pnc_danger_signs_fever","count_pnc_danger_signs_at_3_days","count_pnc_danger_signs_at_5_days","count_pnc_women","count_pnc_women_with_gte_2_visits","percent_pnc_women_with_gte_2_visits","count_maternal_deaths","count_maternal_deaths_community","percent_maternal_deaths_community"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","6bad5c12-7be0-493c-98af-dd506212dd9b","Taulo Chimombo Area","All","All","01-Mar-2019","1551398400","6bad5c12-7be0-493c-98af-dd506212dd9b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","6bad5c12-7be0-493c-98af-dd506212dd9b","Taulo Chimombo Area","All","All","01-Apr-2019","1554076800","6bad5c12-7be0-493c-98af-dd506212dd9b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9b8582ee-f077-4131-8cef-6466fd77a35b","Teleza Makiyi Area","All","All","01-Oct-2018","1538352000","9b8582ee-f077-4131-8cef-6466fd77a35b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9b8582ee-f077-4131-8cef-6466fd77a35b","Teleza Makiyi Area","All","All","01-Nov-2018","1541030400","9b8582ee-f077-4131-8cef-6466fd77a35b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9b8582ee-f077-4131-8cef-6466fd77a35b","Teleza Makiyi Area","All","All","01-Dec-2018","1543622400","9b8582ee-f077-4131-8cef-6466fd77a35b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9b8582ee-f077-4131-8cef-6466fd77a35b","Teleza Makiyi Area","All","All","01-Jan-2019","1546300800","9b8582ee-f077-4131-8cef-6466fd77a35b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9b8582ee-f077-4131-8cef-6466fd77a35b","Teleza Makiyi Area","All","All","01-Feb-2019","1548979200","9b8582ee-f077-4131-8cef-6466fd77a35b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9b8582ee-f077-4131-8cef-6466fd77a35b","Teleza Makiyi Area","All","All","01-Mar-2019","1551398400","9b8582ee-f077-4131-8cef-6466fd77a35b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9b8582ee-f077-4131-8cef-6466fd77a35b","Teleza Makiyi Area","All","All","01-Apr-2019","1554076800","9b8582ee-f077-4131-8cef-6466fd77a35b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","f3a6c938-2c25-4f99-8000-49c381f58081","Triza Chabisala Area","All","All","01-Oct-2018","1538352000","f3a6c938-2c25-4f99-8000-49c381f58081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","f3a6c938-2c25-4f99-8000-49c381f58081","Triza Chabisala Area","All","All","01-Nov-2018","1541030400","f3a6c938-2c25-4f99-8000-49c381f58081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","f3a6c938-2c25-4f99-8000-49c381f58081","Triza Chabisala Area","All","All","01-Dec-2018","1543622400","f3a6c938-2c25-4f99-8000-49c381f58081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","f3a6c938-2c25-4f99-8000-49c381f58081","Triza Chabisala Area","All","All","01-Jan-2019","1546300800","f3a6c938-2c25-4f99-8000-49c381f58081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","f3a6c938-2c25-4f99-8000-49c381f58081","Triza Chabisala Area","All","All","01-Feb-2019","1548979200","f3a6c938-2c25-4f99-8000-49c381f58081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","f3a6c938-2c25-4f99-8000-49c381f58081","Triza Chabisala Area","All","All","01-Mar-2019","1551398400","f3a6c938-2c25-4f99-8000-49c381f58081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","f3a6c938-2c25-4f99-8000-49c381f58081","Triza Chabisala Area","All","All","01-Apr-2019","1554076800","f3a6c938-2c25-4f99-8000-49c381f58081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","bd6dae73-21f6-479d-b43e-55bb9ca10209","Tsamira Ligomeka Area","All","All","01-Oct-2018","1538352000","bd6dae73-21f6-479d-b43e-55bb9ca10209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","bd6dae73-21f6-479d-b43e-55bb9ca10209","Tsamira Ligomeka Area","All","All","01-Nov-2018","1541030400","bd6dae73-21f6-479d-b43e-55bb9ca10209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","bd6dae73-21f6-479d-b43e-55bb9ca10209","Tsamira Ligomeka Area","All","All","01-Dec-2018","1543622400","bd6dae73-21f6-479d-b43e-55bb9ca10209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","bd6dae73-21f6-479d-b43e-55bb9ca10209","Tsamira Ligomeka Area","All","All","01-Jan-2019","1546300800","bd6dae73-21f6-479d-b43e-55bb9ca10209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","bd6dae73-21f6-479d-b43e-55bb9ca10209","Tsamira Ligomeka Area","All","All","01-Feb-2019","1548979200","bd6dae73-21f6-479d-b43e-55bb9ca10209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","bd6dae73-21f6-479d-b43e-55bb9ca10209","Tsamira Ligomeka Area","All","All","01-Mar-2019","1551398400","bd6dae73-21f6-479d-b43e-55bb9ca10209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","bd6dae73-21f6-479d-b43e-55bb9ca10209","Tsamira Ligomeka Area","All","All","01-Apr-2019","1554076800","bd6dae73-21f6-479d-b43e-55bb9ca10209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","43358138-8bb5-4d75-87da-43e1e8293cb6","Veronica Dalison Area","All","All","01-Oct-2018","1538352000","43358138-8bb5-4d75-87da-43e1e8293cb6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","43358138-8bb5-4d75-87da-43e1e8293cb6","Veronica Dalison Area","All","All","01-Nov-2018","1541030400","43358138-8bb5-4d75-87da-43e1e8293cb6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","43358138-8bb5-4d75-87da-43e1e8293cb6","Veronica Dalison Area","All","All","01-Dec-2018","1543622400","43358138-8bb5-4d75-87da-43e1e8293cb6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","43358138-8bb5-4d75-87da-43e1e8293cb6","Veronica Dalison Area","All","All","01-Jan-2019","1546300800","43358138-8bb5-4d75-87da-43e1e8293cb6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","43358138-8bb5-4d75-87da-43e1e8293cb6","Veronica Dalison Area","All","All","01-Feb-2019","1548979200","43358138-8bb5-4d75-87da-43e1e8293cb6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","43358138-8bb5-4d75-87da-43e1e8293cb6","Veronica Dalison Area","All","All","01-Mar-2019","1551398400","43358138-8bb5-4d75-87da-43e1e8293cb6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","43358138-8bb5-4d75-87da-43e1e8293cb6","Veronica Dalison Area","All","All","01-Apr-2019","1554076800","43358138-8bb5-4d75-87da-43e1e8293cb6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","Violet Chidzanja Area","All","All","01-Oct-2018","1538352000","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","Violet Chidzanja Area","All","All","01-Nov-2018","1541030400","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","Violet Chidzanja Area","All","All","01-Dec-2018","1543622400","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","Violet Chidzanja Area","All","All","01-Jan-2019","1546300800","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","Violet Chidzanja Area","All","All","01-Feb-2019","1548979200","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","Violet Chidzanja Area","All","All","01-Mar-2019","1551398400","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","Violet Chidzanja Area","All","All","01-Apr-2019","1554076800","fe7e2222-fd46-46cb-b71b-1ccf4ce104c1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9d826d51-a930-4e1e-8768-20252df99292","Vitario Manuel Area","All","All","01-Oct-2018","1538352000","9d826d51-a930-4e1e-8768-20252df99292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9d826d51-a930-4e1e-8768-20252df99292","Vitario Manuel Area","All","All","01-Nov-2018","1541030400","9d826d51-a930-4e1e-8768-20252df99292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9d826d51-a930-4e1e-8768-20252df99292","Vitario Manuel Area","All","All","01-Dec-2018","1543622400","9d826d51-a930-4e1e-8768-20252df99292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9d826d51-a930-4e1e-8768-20252df99292","Vitario Manuel Area","All","All","01-Jan-2019","1546300800","9d826d51-a930-4e1e-8768-20252df99292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9d826d51-a930-4e1e-8768-20252df99292","Vitario Manuel Area","All","All","01-Feb-2019","1548979200","9d826d51-a930-4e1e-8768-20252df99292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9d826d51-a930-4e1e-8768-20252df99292","Vitario Manuel Area","All","All","01-Mar-2019","1551398400","9d826d51-a930-4e1e-8768-20252df99292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","9d826d51-a930-4e1e-8768-20252df99292","Vitario Manuel Area","All","All","01-Apr-2019","1554076800","9d826d51-a930-4e1e-8768-20252df99292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","8692eff3-7d7f-4921-988b-67c867decddd","Welos Zinogwa Area","All","All","01-Oct-2018","1538352000","8692eff3-7d7f-4921-988b-67c867decddd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","8692eff3-7d7f-4921-988b-67c867decddd","Welos Zinogwa Area","All","All","01-Nov-2018","1541030400","8692eff3-7d7f-4921-988b-67c867decddd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","8692eff3-7d7f-4921-988b-67c867decddd","Welos Zinogwa Area","All","All","01-Dec-2018","1543622400","8692eff3-7d7f-4921-988b-67c867decddd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","8692eff3-7d7f-4921-988b-67c867decddd","Welos Zinogwa Area","All","All","01-Jan-2019","1546300800","8692eff3-7d7f-4921-988b-67c867decddd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","8692eff3-7d7f-4921-988b-67c867decddd","Welos Zinogwa Area","All","All","01-Feb-2019","1548979200","8692eff3-7d7f-4921-988b-67c867decddd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","8692eff3-7d7f-4921-988b-67c867decddd","Welos Zinogwa Area","All","All","01-Mar-2019","1551398400","8692eff3-7d7f-4921-988b-67c867decddd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","8692eff3-7d7f-4921-988b-67c867decddd","Welos Zinogwa Area","All","All","01-Apr-2019","1554076800","8692eff3-7d7f-4921-988b-67c867decddd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","da19177e-b437-4a17-9ab8-4b3b107b2d39","Yonas Soka Area","All","All","01-Oct-2018","1538352000","da19177e-b437-4a17-9ab8-4b3b107b2d39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","da19177e-b437-4a17-9ab8-4b3b107b2d39","Yonas Soka Area","All","All","01-Nov-2018","1541030400","da19177e-b437-4a17-9ab8-4b3b107b2d39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","da19177e-b437-4a17-9ab8-4b3b107b2d39","Yonas Soka Area","All","All","01-Dec-2018","1543622400","da19177e-b437-4a17-9ab8-4b3b107b2d39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","da19177e-b437-4a17-9ab8-4b3b107b2d39","Yonas Soka Area","All","All","01-Jan-2019","1546300800","da19177e-b437-4a17-9ab8-4b3b107b2d39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","da19177e-b437-4a17-9ab8-4b3b107b2d39","Yonas Soka Area","All","All","01-Feb-2019","1548979200","da19177e-b437-4a17-9ab8-4b3b107b2d39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","da19177e-b437-4a17-9ab8-4b3b107b2d39","Yonas Soka Area","All","All","01-Mar-2019","1551398400","da19177e-b437-4a17-9ab8-4b3b107b2d39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","da19177e-b437-4a17-9ab8-4b3b107b2d39","Yonas Soka Area","All","All","01-Apr-2019","1554076800","da19177e-b437-4a17-9ab8-4b3b107b2d39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","32532cbd-8516-4752-af1d-9f856348c3bc","Yonas Soka Area - Soka","All","All","01-Oct-2018","1538352000","32532cbd-8516-4752-af1d-9f856348c3bc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","32532cbd-8516-4752-af1d-9f856348c3bc","Yonas Soka Area - Soka","All","All","01-Nov-2018","1541030400","32532cbd-8516-4752-af1d-9f856348c3bc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7eb9a493-dea1-4b7c-9207-d89006faa150","Dambe Facility","32532cbd-8516-4752-af1d-9f856348c3bc","Yonas Soka Area - Soka","All","All","01-Dec-2018","1543622400","32532cbd-8516-4752-af1d-9f856348c3bc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
